사용월,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),12,오금동현대아파트,95 ,41 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),13,한양 삼익아파트,29 ,32 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),14,서울방이동고분군,17 ,47 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),15,방이우체국,23 ,29 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),16,송파나루역,145 ,43 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),17,송파구청.방이맛골,511 ,209 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),18,잠실역8번출구,210 ,110 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),19,잠실역,303 ,13 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),20,자양동잠실대교북단,118 ,127 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),21,동서울우편집중국앞,50 ,83 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),22,자양사거리,215 ,59 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),23,자양초등학교앞,44 ,66 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),24,건국대학교앞,39 ,155 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),25,건대입구역1번출구,495 ,462 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),26,성수사거리,71 ,99 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),27,성수역1번출구,167 ,97 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),28,뚝섬역4번출구,40 ,47 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),29,뚝섬역2번출구,24 ,21 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),30,성동교남단,28 ,30 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),31,한양대정문앞,45 ,108 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),32,서울숲삼부아파트,113 ,80 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),33,왕십리역,80 ,68 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),34,코스모타워.서울신용보증재단성동지점,65 ,127 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),35,상왕십리역,57 ,76 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),36,왕십리센트라스아파트,23 ,59 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),37,성동고등학교,44 ,31 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),38,신당역.중앙시장앞,72 ,73 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),39,충무아트센터.스포츠센터.중부소방서,151 ,96 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),40,을지로6가.국립중앙의료원,172 ,137 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),41,을지로5가,23 ,48 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),42,을지로4가,61 ,70 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),43,을지로3가,177 ,73 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),44,을지로2가.기업은행본점.서울노동청,104 ,80 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),45,을지로입구.시청입구,128 ,84 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),46,서소문,58 ,84 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),47,충정로역2호선,41 ,75 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),48,아현역,41 ,94 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),49,웨딩타운,20 ,34 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),50,이대역,36 ,108 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),51,신촌오거리.2호선신촌역,39 ,112 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),52,신촌오거리.현대백화점,234 ,124 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),53,동교동삼거리,49 ,113 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),54,홍대입구역(가상),1 ,60 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),55,홍대입구역,390 ,188 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),56,동교로사거리,390 ,120 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),57,서울도시가스마포사옥,25 ,33 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),58,경성중고.홍대부속여중고입구,25 ,42 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),59,성미약수터,9 ,48 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),60,성산2교,25 ,74 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),61,중동초등학교,5 ,94 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),62,성산2동주민센터,5 ,95 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),63,성산119안전센터,9 ,104 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),64,성산아파트,19 ,71 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),65,증산종합시장.증산중학교입구,63 ,163 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),66,증산역.증산동주민센터,21 ,119 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),67,연서중학교입구,4 ,37 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),68,와산교,15 ,82 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),69,새절역.숭실고입구,6 ,146 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),70,신흥시장,6 ,133 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),71,응암역.신사오거리,9 ,191 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),72,역촌초등학교,4 ,93 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),73,역말사거리,4 ,141 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),74,역촌중앙시장,1 ,150 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),75,구산사거리,0 ,77 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),76,선진운수종점,2 ,98 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),77,선진운수종점,61 ,2 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),78,구산사거리,25 ,0 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),79,역촌중앙시장,27 ,0 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),80,구산역3번출구.예일여고,72 ,2 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),81,역말사거리,90 ,4 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),82,역촌초등학교,32 ,3 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),83,응암역2번출구,34 ,6 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),84,응암역.신사오거리,62 ,9 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),85,신흥시장,35 ,3 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),86,새절역.숭실고입구,62 ,10 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),87,와산교,41 ,7 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),88,연서중학교입구,16 ,9 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),89,증산역.증산동주민센터,69 ,33 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),90,증산종합시장.증산중학교입구,42 ,18 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),91,성산아파트,37 ,16 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),92,성산119안전센터,14 ,10 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),93,성산2동주민센터,14 ,29 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),94,중동초등학교,8 ,1 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),95,성산2교,22 ,4 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),96,성미약수터,22 ,7 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),97,경성중고.홍대부속여중고입구,5 ,39 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),98,서울도시가스마포사옥,3 ,15 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),99,서서울농협홍대역점,16 ,45 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),100,홍대입구역(가상),0 ,40 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),101,홍대입구역,233 ,166 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),102,동교동삼거리,34 ,28 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),103,신촌오거리.현대백화점,94 ,48 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),104,신촌오거리.2호선신촌역,15 ,13 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),105,이대역,27 ,20 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),106,웨딩타운,8 ,24 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),107,아현역,26 ,26 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),108,종근당.충정로역,46 ,17 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),109,서소문,22 ,34 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),110,서울광장,9 ,10 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),111,을지로입구.로얄호텔,44 ,22 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),112,을지로2가.파인에빈뉴,20 ,9 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),113,을지로3가,15 ,22 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),114,을지로4가.베스트웨스턴국도,19 ,20 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),115,을지로5가.중부시장,16 ,30 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),116,을지로6가.국립중앙의료원,52 ,27 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),117,동대문역사문화공원,122 ,42 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),118,충무아트센터.스포츠센터.중부소방서,53 ,32 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),119,신당역.중앙시장앞,47 ,17 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),120,성동고등학교,24 ,14 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),121,신당파인힐하나유보라,33 ,34 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),122,상왕십리역,16 ,37 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),123,왕십리2동주민센터,47 ,47 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),124,왕십리역,50 ,36 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),125,행당1동주민센터.성동소방서,30 ,13 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),126,한양대정문,29 ,19 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),127,성동교남단,2 ,21 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),128,뚝섬역8번출구,21 ,30 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),129,뚝섬역5번출구,26 ,51 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),130,성수역4번출구,46 ,51 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),131,성수사거리,35 ,84 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),132,건대입구역6번출구,210 ,122 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),133,건국대학교앞,29 ,33 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),134,자양초등학교앞,3 ,47 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),135,자양사거리,34 ,98 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),136,자양동잠실대교북단,42 ,61 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),137,잠실역1번.11번출구,63 ,92 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),138,송파구청.방이맛골,122 ,76 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),139,방이동사거리,30 ,25 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),140,송파나루역,58 ,33 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),141,서울방이동고분군,19 ,36 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),142,삼익아파트미성아파트,3 ,37 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),143,송파경찰서.오금역,26 ,93 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),144,가락래미안앞,1 ,48 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),145,개롱역3번출구,25 ,55 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),146,삼환아파트,13 ,43 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),147,거여역현대아파트,5 ,54 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),148,거여역7번출구,21 ,126 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),149,체육문화회관,27 ,36 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),150,세계로병원,2 ,26 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),151,호반써밋송파1차,8 ,51 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),152,웨례송파푸르지오.송파더센트레,0 ,16 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),153,위례포레샤인.송파꿈에그린서문,5 ,16 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),154,위례포레샤인.위례31단지후문,2 ,13 ,
Feb-23,11110468,N73,N73송파 (송파공영차고지~구산동차고지),155,복정역환승주차장,0 ,136 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),1,선진운수종점,74 ,1 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),2,구산사거리,13 ,0 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),3,역촌중앙시장,14 ,3 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),4,구산역3번출구.예일여고,46 ,5 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),5,역말사거리,61 ,5 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),6,역촌초등학교,34 ,0 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),7,응암역2번출구,24 ,5 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),8,응암역.신사오거리,63 ,19 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),9,신흥시장,24 ,15 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),10,새절역.숭실고입구,46 ,15 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),11,와산교,23 ,16 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),12,연서중학교입구,7 ,13 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),13,증산역.증산동주민센터,31 ,35 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),14,증산종합시장.증산중학교입구,50 ,16 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),15,성산아파트,62 ,10 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),16,성산119안전센터,26 ,4 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),17,성산2동주민센터,20 ,10 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),18,중동초등학교,14 ,5 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),19,성산2교,28 ,7 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),20,성미약수터,24 ,6 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),21,경성중고.홍대부속여중고입구,32 ,41 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),22,서울도시가스마포사옥,20 ,11 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),23,서서울농협홍대역점,84 ,56 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),24,홍대입구역(가상),0 ,52 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),25,홍대입구역,818 ,136 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),26,동교동삼거리,116 ,43 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),27,신촌오거리.현대백화점,318 ,89 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),28,신촌오거리.2호선신촌역,45 ,64 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),29,이대역,50 ,67 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),30,웨딩타운,15 ,29 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),31,아현역,43 ,59 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),32,종근당.충정로역,47 ,39 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),33,서소문,41 ,49 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),34,서울광장,37 ,55 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),35,을지로입구.로얄호텔,235 ,113 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),36,을지로2가.파인에빈뉴,73 ,48 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),37,을지로3가,145 ,55 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),38,을지로4가.베스트웨스턴국도,71 ,42 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),39,을지로5가.중부시장,43 ,56 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),40,을지로6가.국립중앙의료원,81 ,77 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),41,동대문역사문화공원,159 ,121 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),42,충무아트센터.스포츠센터.중부소방서,126 ,80 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),43,신당역.중앙시장앞,88 ,49 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),44,성동고등학교,28 ,42 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),45,신당파인힐하나유보라,57 ,43 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),46,상왕십리역,43 ,93 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),47,왕십리2동주민센터,76 ,100 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),48,왕십리역,83 ,89 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),49,행당1동주민센터.성동소방서,78 ,68 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),50,한양대정문,66 ,29 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),51,성동교남단,7 ,27 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),52,뚝섬역8번출구,41 ,42 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),53,뚝섬역5번출구,50 ,69 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),54,성수역4번출구,192 ,104 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),55,성수사거리,37 ,179 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),56,건대입구역6번출구,376 ,283 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),57,건국대학교앞,56 ,79 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),58,자양초등학교앞,17 ,114 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),59,자양사거리,59 ,157 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),60,자양동잠실대교북단,94 ,145 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),61,잠실역1번.11번출구,260 ,249 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),62,송파구청.방이맛골,391 ,128 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),63,방이동사거리,75 ,77 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),64,송파나루역,65 ,85 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),65,서울방이동고분군,12 ,99 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),66,삼익아파트미성아파트,29 ,109 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),67,송파경찰서.오금역,27 ,145 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),68,가락래미안앞,2 ,120 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),69,개롱역3번출구,14 ,151 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),70,삼환아파트,6 ,104 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),71,거여역현대아파트,6 ,165 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),72,거여역7번출구,25 ,273 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),73,체육문화회관,6 ,54 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),74,세계로병원,9 ,57 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),75,호반써밋송파1차,13 ,66 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),76,웨례송파푸르지오.송파더센트레,5 ,38 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),77,위례포레샤인.송파꿈에그린서문,10 ,67 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),78,위례포레샤인.위례31단지후문,17 ,50 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),79,복정역환승주차장,0 ,164 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),80,복정역환승센터3번승강장,323 ,3 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),81,위례31단지.위례포레샤인후문,34 ,20 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),82,송파꿈에그린서문.위례포레샤인,47 ,1 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),83,웨례송파더센트레.송파푸르지오,39 ,0 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),84,호반써밋송파2차,23 ,3 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),85,세계로병원,63 ,11 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),86,거여아파트단지앞,46 ,50 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),87,거여역,342 ,37 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),88,보인고교.오금동삼성아파트,46 ,4 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),89,오금동상아아파트,69 ,7 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),90,오금공원앞,28 ,20 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),91,오금동현대아파트,40 ,48 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),92,한양 삼익아파트,22 ,20 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),93,서울방이동고분군,9 ,22 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),94,방이우체국,20 ,14 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),95,송파나루역,58 ,38 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),96,송파구청.방이맛골,305 ,193 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),97,잠실역8번출구,138 ,118 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),98,잠실역,115 ,22 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),99,자양동잠실대교북단,39 ,66 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),100,동서울우편집중국앞,17 ,44 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),101,자양사거리,127 ,41 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),102,자양초등학교앞,15 ,59 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),103,건국대학교앞,40 ,100 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),104,건대입구역1번출구,244 ,362 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),105,성수사거리,35 ,44 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),106,성수역1번출구,70 ,56 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),107,뚝섬역4번출구,37 ,60 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),108,뚝섬역2번출구,23 ,21 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),109,성동교남단,74 ,20 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),110,한양대정문앞,29 ,48 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),111,서울숲삼부아파트,34 ,41 ,
Feb-23,11110469,N73,N73구산 (구산동차고지~송파공영차고지),112,왕십리역,24 ,53 ,
